"","cust_id","age","area","num_bask","num_item","spend","num_productId","num_productCat","ipc_max","ipc_med","ipc_min","spc_max","spc_med","spc_min","productCat_min","productCat_med","productCat_max","popcat_nbaskA","popcat_nbaskB","popcat_nbaskC","popcat_nbaskD","popcat_nbaskE","popcat_sizeA","popcat_sizeB","popcat_sizeC","popcat_sizeD","popcat_sizeE","popid_nbaskA","popid_nbaskB","popid_nbaskC","popid_nbaskD","popid_nbaskE","poppriceA","poppriceB","poppriceC","poppriceD","poppriceE"
"14891","1854664",1,6,46,58,4099,40,31,10,3,1,825,279,48,1,2,8,0,0,0,4,42,0,2,1,12,31,0,1,0,4,41,25,16,5,0,0
"14892","1854688",6,7,31,40,13420,28,16,20,12,8,7637,3825,1958,3,7,10,0,0,0,6,25,0,0,4,3,24,1,2,0,2,26,12,3,5,7,4
"14893","1854695",4,6,4,5,2813,4,3,5,5,5,2813,2813,2813,3,3,3,0,0,0,0,4,0,0,0,0,4,0,0,1,0,3,0,0,1,1,2
"14894","1854701",4,4,29,40,14544,26,18,20,5,2,7218,2160,567,1,4,11,0,0,1,4,24,1,0,6,5,17,0,2,3,5,19,2,7,6,5,9
"14895","1854763",2,5,3,4,314,3,3,4,4,4,314,314,314,3,3,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,1,2,0,0
"14896","1854909",4,5,44,66,6167,37,25,26,15,10,2445,1412.5,897,6,8.5,15,0,0,1,2,41,1,1,2,16,24,0,1,2,1,40,18,11,9,5,1
"14897","1854923",11,8,10,18,2273,10,8,18,18,18,2273,2273,2273,8,8,8,0,0,0,0,10,0,0,3,2,5,0,0,0,0,10,5,3,0,2,0
"14898","1854930",3,7,53,74,13487,48,45,29,20.5,4,5549,3022,1894,4,13.5,19,0,3,1,8,41,2,1,2,17,31,1,1,1,10,40,8,21,9,9,6
"14899","1854992",5,6,53,67,8860,45,31,35,11,10,4050,1948,914,7,8.5,19,0,0,1,0,52,1,0,1,17,34,0,0,0,3,50,20,15,13,3,2
"14900","1855029",4,3,9,19,12269,9,9,19,19,19,12269,12269,12269,9,9,9,0,0,0,2,7,1,0,1,5,2,0,0,0,1,8,0,2,5,1,1
"14901","1855043",9,3,3,3,477,3,3,3,3,3,477,477,477,3,3,3,0,0,1,0,2,0,0,1,1,1,0,0,0,1,2,1,1,0,0,1
"14902","1855050",6,5,23,30,8865,22,17,12,5,3,5488,432,241,1,4,7,0,0,1,1,21,0,0,3,2,18,0,1,2,3,17,9,8,1,2,3
"14903","1855081",7,5,33,38,3523,28,26,17,9,3,1653,796,278,3,7.5,14,0,1,1,1,30,5,0,2,6,20,0,0,1,3,29,9,13,5,5,1
"14904","1855098",6,3,21,52,5527,17,15,15,13,11,1886,1340,961,3,5,6,0,0,0,2,19,0,0,1,5,15,0,0,0,2,19,11,9,1,0,0
"14905","1855111",5,5,2,8,2896,2,2,6,4,2,2844,1448,52,1,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0
"14906","1855159",4,5,51,54,5158,47,35,12,10.5,3,1558,806.5,213,3,7,10,0,0,1,8,42,0,1,5,12,33,0,1,5,14,31,17,16,14,3,1
"14907","1855197",4,5,10,22,1992,7,7,12,11,10,1273,996,719,4,5,6,0,1,1,1,7,1,0,2,3,4,0,0,0,2,8,5,3,0,2,0
"14908","1855210",4,4,9,42,13330,9,9,37,4,1,13163,148,19,1,2,6,0,0,0,0,9,0,0,2,3,4,0,0,0,0,9,4,3,0,2,0
"14909","1855227",5,3,10,10,1205,10,8,10,10,10,1205,1205,1205,8,8,8,0,0,0,0,10,0,0,2,3,5,0,0,1,1,8,1,3,2,4,0
"14910","1855258",1,5,16,19,1738,16,12,19,19,19,1738,1738,1738,12,12,12,0,0,0,0,16,0,0,0,2,14,0,1,1,1,13,6,1,6,2,1
"14911","1855364",3,5,9,9,605,9,8,9,9,9,605,605,605,8,8,8,0,0,1,1,7,0,1,1,2,5,0,0,0,2,7,5,1,2,1,0
"14912","1855371",2,6,31,49,6106,29,21,20,11.5,6,1932,1495,1184,3,5.5,9,0,0,1,0,30,0,0,2,7,22,0,0,0,1,30,13,5,10,3,0
"14913","1855463",2,5,29,40,9008,22,17,11,7,2,3064,1500.5,228,2,5,6,0,0,1,1,27,0,1,1,8,19,0,0,2,8,19,2,8,6,9,4
"14914","1855470",3,4,33,38,4485,29,25,17,8,5,1681,1080,644,2,6.5,14,0,0,3,1,29,0,1,3,1,28,0,0,3,2,28,13,9,7,2,2
"14915","1855494",8,6,25,40,6719,25,16,40,40,40,6719,6719,6719,16,16,16,0,0,1,0,24,1,0,0,3,21,0,0,0,4,21,8,8,7,2,0
"14916","1855517",3,8,15,22,3407,15,13,22,22,22,3407,3407,3407,13,13,13,0,0,1,1,13,1,0,1,3,10,0,0,0,2,13,4,2,6,1,2
"14917","1855524",3,7,33,49,12227,32,27,26,24.5,23,6733,6113.5,5494,12,14,16,0,0,3,8,22,0,2,4,8,19,2,1,1,9,20,8,6,8,5,6
"14918","1855562",2,7,65,72,5574,63,48,31,22,19,3158,1701,715,12,15,26,0,0,0,6,59,2,3,8,11,41,0,1,2,12,50,32,14,10,6,3
"14919","1855609",5,7,11,12,793,11,11,12,12,12,793,793,793,11,11,11,0,0,0,2,9,0,0,2,4,5,0,1,1,1,8,6,3,1,0,1
"14920","1855630",7,6,13,15,1457,13,12,15,15,15,1457,1457,1457,12,12,12,0,0,0,0,13,0,0,2,5,6,0,0,0,1,12,3,5,4,1,0
"14921","1855715",7,4,10,11,1608,10,10,11,11,11,1608,1608,1608,10,10,10,0,0,0,4,6,0,0,0,4,6,0,0,2,1,7,3,2,2,2,1
"14922","1855753",4,1,2,2,118,2,2,1,1,1,94,59,24,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0
"14923","1855807",4,5,11,13,3691,11,8,7,6.5,6,3317,1845.5,374,4,4.5,5,0,0,0,0,11,0,0,0,2,9,0,1,0,1,9,4,2,3,0,2
"14924","1855876",3,1,4,7,3028,4,4,7,7,7,3028,3028,3028,4,4,4,0,0,0,0,4,0,0,0,0,4,0,0,0,2,2,0,2,0,0,2
"14925","1855883",5,7,8,26,6012,7,7,8,7,4,3364,1250,148,2,2,2,0,0,0,0,8,0,0,2,4,2,0,0,0,0,8,3,4,0,0,1
"14926","1855944",5,2,27,38,6044,24,24,11,10,2,2480,1316,42,2,6,10,1,1,0,4,21,2,1,4,7,13,0,3,1,2,21,8,6,4,6,3
"14927","1856026",2,1,2,2,2415,2,2,2,2,2,2415,2415,2415,2,2,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
"14928","1856033",5,6,59,75,13355,54,46,31,21,2,6582,2812.5,1148,2,13.5,26,0,2,1,8,48,2,1,10,16,30,0,0,4,8,47,12,22,13,6,6
"14929","1856057",6,5,19,23,1461,18,13,7,5,1,482,318,49,1,4,5,0,0,0,1,18,0,0,0,6,13,0,0,0,1,18,10,6,3,0,0
"14930","1856071",2,4,3,4,518,2,2,3,2,1,422,259,96,1,1.5,2,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,0,2,0,0
"14931","1856088",5,5,76,102,22256,58,45,14,10,1,4640,1830,15,1,7,9,0,1,2,4,69,2,0,4,23,47,0,2,0,13,61,16,22,17,11,10
"14932","1856095",6,6,78,98,16464,74,63,41,12,1,7231,1168,284,1,8,29,0,0,2,14,62,0,1,5,17,55,1,2,8,15,52,18,27,19,11,3
"14933","1856118",2,5,22,26,1802,22,15,17,3.5,2,931,331.5,208,1,3,10,0,0,0,1,21,0,0,0,10,12,0,0,1,3,18,12,7,3,0,0
"14934","1856156",2,6,23,24,3407,23,17,6,2,1,878,230,112,1,2,4,0,0,1,0,22,0,1,1,2,19,0,1,3,4,15,3,7,7,4,2
"14935","1856187",2,5,11,12,638,11,11,12,12,12,638,638,638,11,11,11,0,0,0,0,11,0,0,1,0,10,0,0,2,0,9,10,0,1,0,0
"14936","1856255",2,6,18,24,5560,17,14,11,8,5,4429,958,173,3,4,8,0,1,1,1,15,0,1,4,2,11,0,2,0,1,15,7,3,3,3,2
"14937","1856323",1,5,20,21,2676,20,15,7,6,2,1410,525,216,2,4,5,0,1,1,1,17,1,0,0,3,16,1,1,2,4,12,8,1,4,5,2
"14938","1856354",6,5,12,13,4266,12,7,6,3,1,3590,240,196,1,2,3,0,0,0,1,11,0,0,1,0,11,0,0,0,0,12,7,1,3,0,1
"14939","1856415",4,5,6,6,413,6,5,6,6,6,413,413,413,5,5,5,0,1,0,3,2,2,0,0,3,1,0,0,1,2,3,3,1,2,0,0
"14940","1856422",10,6,8,13,3531,8,7,13,13,13,3531,3531,3531,7,7,7,0,0,1,2,5,0,0,1,4,3,0,0,1,3,4,5,0,2,0,1
"14941","1856477",2,7,52,61,12569,49,40,18,13,5,4852,2497,312,4,11,14,0,0,0,2,50,0,1,2,11,38,0,1,1,8,42,19,17,6,4,6
"14942","1856521",7,5,61,74,11285,59,51,17,7,3,2569,865.5,174,2,6,9,2,2,9,19,29,5,7,5,12,32,1,8,16,22,14,18,13,15,5,10
"14943","1856545",1,3,22,25,2339,21,16,21,12.5,4,2057,1169.5,282,3,8.5,14,0,0,0,1,21,0,0,0,1,21,0,0,0,1,21,6,11,3,2,0
"14944","1856569",4,1,15,18,2542,15,11,7,5,1,1576,467,32,1,3.5,4,0,1,0,4,10,1,1,0,2,11,1,2,0,4,8,7,3,3,0,2
"14945","1856699",5,5,48,73,23418,42,33,21,9,1,8668,2019,152,1,3,12,0,2,0,9,37,0,3,4,8,33,1,1,5,9,32,8,8,12,11,9
"14946","1856712",6,6,29,41,5109,29,21,15,12,2,2671,941,556,1,4.5,14,0,0,0,1,28,0,1,4,14,10,0,0,0,1,28,14,10,4,1,0
"14947","1856781",3,7,2,3,485,2,2,3,3,3,485,485,485,2,2,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0
"14948","1856798",2,5,37,50,7093,37,32,24,7,4,2999,747,372,3,6,14,0,0,0,10,27,0,0,2,8,27,0,3,1,11,22,16,4,10,5,2
"14949","1856835",7,5,13,18,1899,12,11,6,6,6,922,710,267,2,5,5,0,0,0,2,11,0,0,0,4,9,0,0,0,2,11,5,3,1,2,2
"14950","1856859",4,5,6,7,608,6,5,3,2,2,258,189,161,1,2,2,0,1,2,1,2,0,0,3,0,3,0,2,1,0,3,2,0,2,2,0
"14951","1856873",6,5,10,10,760,10,10,7,5,3,533,380,227,3,5,7,0,0,0,1,9,0,0,2,2,6,0,0,0,1,9,4,3,2,1,0
"14952","1856903",3,7,17,19,1788,17,12,19,19,19,1788,1788,1788,12,12,12,0,1,4,6,6,2,1,4,3,7,2,1,4,3,7,7,5,4,1,0
"14953","1856989",3,5,23,27,4374,23,20,19,6,2,1844,1644,886,2,4,15,0,0,1,2,20,0,0,0,4,19,0,1,1,4,17,6,5,4,5,3
"14954","1856996",4,5,40,46,4533,36,31,15,3.5,1,1646,263.5,59,1,3.5,13,0,1,2,6,31,2,0,4,8,26,0,5,3,9,23,23,9,4,3,1
"14955","1857078",5,6,2,8,432,2,2,8,8,8,432,432,432,2,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0
"14956","1857092",6,4,11,18,2230,11,10,7,6,5,959,932,339,3,3,5,0,0,0,0,11,0,0,0,5,6,0,0,0,0,11,2,6,3,0,0
"14957","1857139",1,5,3,15,1780,3,1,15,15,15,1780,1780,1780,1,1,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0
"14958","1857313",4,3,27,31,3929,25,19,18,15.5,13,2356,1964.5,1573,9,11.5,14,0,0,0,1,26,1,0,0,4,22,0,0,0,3,24,7,5,7,7,1
"14959","1857344",5,6,27,32,6716,27,22,15,11,6,4091,1734,891,6,9,10,0,0,0,7,20,0,0,2,10,15,1,1,1,3,21,1,6,11,7,2
"14960","1857351",4,2,31,57,5879,31,23,57,57,57,5879,5879,5879,23,23,23,0,0,0,1,30,0,0,3,6,22,0,0,0,2,29,14,9,5,3,0
"14961","1857368",2,6,4,7,373,4,4,5,3.5,2,257,186.5,116,1,2,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,2,1,1,0,0
"14962","1857467",6,5,38,45,5245,36,26,19,15,11,2273,1901,1071,8,9,11,0,0,1,3,34,0,0,4,4,30,1,0,3,2,32,14,9,9,5,1
"14963","1857566",1,6,41,57,3779,39,32,21,5.5,2,1085,314,80,1,3.5,13,0,0,1,4,36,0,0,6,6,29,0,1,2,8,30,22,9,6,4,0
"14964","1857603",6,6,27,95,33989,25,19,31,14,6,15298,4138,396,1,3.5,8,0,0,2,1,24,3,0,3,9,12,0,0,1,2,24,6,10,5,6,0
"14965","1857658",7,6,9,14,2306,9,8,14,14,14,2306,2306,2306,8,8,8,0,0,0,0,9,0,0,0,2,7,0,0,2,1,6,3,2,0,4,0
"14966","1857689",4,7,19,25,2733,18,17,21,2,2,2374,184,175,1,2,15,0,0,0,1,18,0,2,1,4,12,0,0,0,1,18,11,6,1,1,0
"14967","1857702",5,5,18,22,5581,17,14,17,11,5,5100,2790.5,481,4,7.5,11,0,0,0,0,18,0,0,1,0,17,0,0,0,0,18,6,6,4,1,1
"14968","1857733",3,5,71,102,29158,61,44,21,14,8,7497,3384,1152,7,8,12,0,1,1,9,60,0,1,5,19,46,0,2,7,5,57,22,10,15,10,14
"14969","1857795",6,8,8,8,1582,8,7,8,8,8,1582,1582,1582,7,7,7,1,0,0,3,4,2,0,1,1,4,1,1,0,1,5,4,1,1,1,1
"14970","1857801",4,5,95,119,19110,82,50,31,12,2,5560,1730.5,60,1,8,21,0,1,0,4,90,0,0,6,28,61,1,3,4,7,80,37,28,13,5,12
"14971","1857832",5,3,4,4,224,4,3,4,4,4,224,224,224,3,3,3,0,0,0,0,4,0,0,1,1,2,0,0,0,0,4,2,2,0,0,0
"14972","1857863",5,5,3,8,2588,3,3,8,8,8,2588,2588,2588,3,3,3,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,2,0,1,0
"14973","1857917",1,3,14,17,2019,14,14,17,17,17,2019,2019,2019,14,14,14,0,0,2,1,11,1,1,1,1,10,0,1,0,1,12,4,5,2,1,2
"14974","1857931",6,5,26,31,6604,25,23,6,4,3,4975,251,127,1,4,6,0,0,0,3,23,0,1,2,9,14,0,0,1,3,22,11,8,4,2,1
"14975","1857948",4,3,5,6,633,5,4,6,6,6,633,633,633,4,4,4,0,0,0,1,4,0,0,0,0,5,0,0,1,1,3,1,1,2,0,1
"14976","1857993",2,5,3,10,492,3,3,6,2,2,396,60,36,1,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,2,1,0,0,0
"14977","1858129",2,5,2,2,1055,2,2,2,2,2,1055,1055,1055,2,2,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1
"14978","1858136",7,5,48,54,3892,44,35,7,3,1,867,162,19,1,3,7,0,0,1,2,45,0,0,1,16,31,1,0,1,6,40,25,12,7,2,2
"14979","1858143",4,7,10,15,8509,9,8,10,7.5,5,7380,4254.5,1129,3,4.5,6,0,0,0,1,9,0,0,2,1,7,0,0,0,2,8,1,4,2,0,3
"14980","1858198",2,6,34,39,6769,33,31,15,14,10,2801,2487,1481,9,10,14,1,0,3,8,22,1,0,4,7,22,0,1,7,8,18,7,9,5,10,3
"14981","1858204",9,6,39,53,17137,25,19,9,7,1,6361,946,48,1,4,8,0,0,0,2,37,0,0,2,9,28,0,2,0,0,37,9,15,1,6,8
"14982","1858211",5,1,15,38,28278,13,12,26,5.5,1,26133,1062.5,20,1,3,7,0,0,1,0,14,0,1,2,1,11,0,0,0,5,10,3,7,3,1,1
"14983","1858235",6,6,10,14,735,10,9,12,7,2,689,367.5,46,2,4.5,7,0,0,0,0,10,0,0,0,7,3,0,0,0,0,10,9,1,0,0,0
"14984","1858273",4,5,55,57,5119,50,42,13,6,1,1204,385,199,1,5,11,0,0,2,2,51,0,1,4,3,47,0,3,8,6,38,16,17,17,5,0
"14985","1858303",2,6,21,27,5836,20,19,6,4,1,1549,723,95,1,3,6,2,1,1,3,14,1,0,4,3,13,1,3,1,3,13,0,11,3,2,5
"14986","1858358",4,5,37,42,5079,34,29,19,6,5,2425,639,553,3,5,15,0,1,2,2,32,0,1,6,10,20,0,1,2,9,25,8,11,13,4,1
"14987","1858372",7,6,66,82,6172,54,40,13,7,1,1565,274,58,1,5,8,0,0,3,1,62,1,0,4,22,39,1,0,1,3,61,41,14,6,3,2
"14988","1858396",1,5,6,7,597,6,6,7,7,7,597,597,597,6,6,6,0,0,0,0,6,0,0,0,1,5,0,0,0,5,1,2,3,0,1,0
"14989","1858402",1,5,7,12,3408,7,6,10,6,2,3356,1704,52,1,3,5,0,0,2,0,5,0,2,0,2,3,0,0,0,1,6,5,0,1,0,1
"14990","1858433",2,6,5,5,373,5,5,5,5,5,373,373,373,5,5,5,0,0,0,0,5,0,0,0,1,4,0,0,0,1,4,2,1,2,0,0
"14991","1858440",5,6,60,77,10089,55,40,30,6,3,3697,584,233,3,6,14,0,1,0,3,56,1,0,2,16,41,0,2,6,7,45,22,12,19,4,3
"14992","1858457",2,5,44,46,2691,43,39,8,4.5,2,573,247,74,2,4,7,0,0,1,4,39,1,1,4,10,28,0,0,1,4,39,25,9,7,3,0
"14993","1858471",2,6,56,67,8596,53,36,23,11,2,2742,2013,419,2,8,12,0,0,4,11,41,1,2,6,8,39,0,2,6,8,40,26,11,6,8,5
"14994","1858488",5,4,2,2,111,2,2,2,2,2,111,111,111,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0
"14995","1858501",4,1,45,63,11298,40,35,28,25,10,5857,4908,533,8,15,17,0,0,0,0,45,0,0,2,15,28,0,0,1,2,42,15,11,15,4,0
"14996","1858525",4,3,1,1,16,1,1,1,1,1,16,16,16,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"14997","1858532",4,6,5,6,550,5,4,6,6,6,550,550,550,4,4,4,0,0,2,0,3,0,2,0,0,3,0,0,1,3,1,2,1,2,0,0
"14998","1858556",4,6,50,141,47565,46,30,58,54,29,20338,19716,7511,12,12,13,0,1,2,2,45,0,0,4,6,40,0,1,1,8,40,14,18,13,4,1
"14999","1858648",10,6,10,11,638,10,10,11,11,11,638,638,638,10,10,10,0,0,0,2,8,1,0,0,3,6,0,0,0,4,6,5,2,3,0,0
"15000","1858747",4,5,11,13,1990,11,11,13,13,13,1990,1990,1990,11,11,11,0,0,0,0,11,0,0,1,3,7,0,0,0,2,9,2,1,6,1,1
"15001","185875",4,2,12,13,2008,12,11,13,13,13,2008,2008,2008,11,11,11,0,0,0,1,11,0,0,1,5,6,0,0,0,0,12,3,1,3,3,2
"15002","1858761",3,3,61,82,17245,54,46,16,14,4,8032,1472,840,3,7,11,0,0,2,4,55,1,4,3,13,40,1,2,2,11,45,18,17,16,3,7
"15003","1858778",6,6,2,4,175,2,2,4,4,4,175,175,175,2,2,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0
"15004","1858792",6,5,8,12,1561,8,8,12,12,12,1561,1561,1561,8,8,8,0,0,0,5,3,1,1,0,2,4,0,0,2,2,4,3,1,1,1,2
"15005","1859065",10,3,18,23,2900,18,18,19,11.5,4,2140,1450,760,3,9,15,0,0,0,1,17,0,0,5,5,8,0,0,0,2,16,3,7,5,3,0
"15006","1859119",4,7,1,10,14500,1,1,10,10,10,14500,14500,14500,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"15007","1859164",4,5,6,9,1557,6,6,9,9,9,1557,1557,1557,6,6,6,0,0,0,1,5,0,0,0,1,5,0,0,0,1,5,1,2,3,0,0
"15008","1859201",7,7,6,11,4713,6,6,11,11,11,4713,4713,4713,6,6,6,0,0,0,0,6,0,0,1,1,4,0,0,1,0,5,1,1,2,1,1
"15009","1859263",4,6,51,56,3237,43,32,12,6,2,603,388,98,2,5,10,0,0,1,2,48,0,0,6,13,32,1,1,1,8,40,30,16,2,1,2
"15010","1859270",1,5,9,9,632,9,9,3,1,1,186,174,42,1,1,3,0,0,0,2,7,0,0,0,3,6,0,1,1,2,5,3,5,0,1,0
"15011","1859300",1,5,28,42,8924,23,10,15,14,13,4115,2824,1985,5,6,8,0,0,0,0,28,0,0,0,7,21,0,0,0,4,24,2,11,9,5,1
"15012","1859324",5,5,46,85,13606,44,27,36,18.5,12,4544,4082,898,6,8.5,11,0,0,2,0,44,0,0,0,13,33,0,1,1,0,44,20,13,7,5,1
"15013","1859331",2,8,9,9,412,9,6,9,9,9,412,412,412,6,6,6,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,4,4,1,0,0
"15014","1859355",3,7,15,15,1155,15,15,9,7.5,6,698,577.5,457,6,7.5,9,0,0,2,2,11,0,0,2,3,10,0,0,1,2,12,3,8,3,1,0
"15015","1859409",6,5,2,3,179,2,2,3,3,3,179,179,179,2,2,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0
"15016","1859416",2,6,6,9,1347,6,5,9,9,9,1347,1347,1347,5,5,5,0,0,0,0,6,0,0,0,3,3,0,1,1,1,3,1,2,3,0,0
"15017","1859423",3,5,38,44,9143,37,32,23,22,21,5334,4571.5,3809,16,17,18,0,0,2,6,30,0,3,2,9,24,0,3,5,5,25,7,8,9,5,9
"15018","1859447",4,6,5,6,1544,5,5,3,3,3,1405,772,139,2,2.5,3,0,0,0,2,3,0,0,2,0,3,0,0,0,1,4,2,2,0,0,1
"15019","1859522",4,4,11,18,8258,10,8,11,9,7,7275,4129,983,4,5,6,0,0,0,0,11,0,0,0,2,9,0,1,0,1,9,2,3,3,0,3
"15020","1859539",6,4,52,65,4173,43,29,15,6,1,843,558,18,1,5,9,0,0,1,2,49,0,0,6,6,40,0,1,4,3,44,27,15,5,5,0
"15021","1859546",3,3,17,27,4306,17,13,14,10,3,2674,1383,249,2,3,8,0,0,0,0,17,0,0,0,5,12,0,0,0,2,15,3,8,5,1,0
"15022","1859560",8,6,18,26,6778,17,13,8,3,1,3590,735.5,138,1,3,3,0,0,1,2,15,0,0,3,6,9,0,0,1,1,16,7,5,3,0,3
"15023","1859607",3,2,15,16,1425,14,14,9,5,2,667,569,189,2,5,8,1,1,0,1,12,2,0,0,2,11,1,0,2,3,9,6,4,2,2,1
"15024","1859645",6,7,48,71,7392,45,34,48,35.5,23,6112,3696,1280,16,18,20,0,0,0,0,48,1,0,2,4,41,0,0,0,7,41,29,10,8,1,0
"15025","1859652",4,6,44,54,5584,42,35,28,19,7,3649,1465,470,6,15,18,0,1,0,0,43,0,1,3,10,30,0,1,4,5,34,20,10,8,3,3
"15026","1859676",4,5,6,6,546,6,6,6,6,6,546,546,546,6,6,6,0,0,0,1,5,1,0,0,3,2,0,0,0,0,6,1,1,3,1,0
"15027","1859737",6,3,15,30,22821,10,8,12,5,3,17358,1651,585,1,3,4,0,0,1,10,4,0,0,3,2,10,2,1,3,3,6,0,2,6,2,5
"15028","1859775",6,8,23,26,2874,21,15,18,5,3,2187,485,202,3,5,9,0,0,0,3,20,0,0,1,5,17,0,0,1,6,16,7,4,4,8,0
"15029","1859782",4,6,8,8,578,8,8,8,8,8,578,578,578,8,8,8,0,0,0,0,8,0,0,0,2,6,0,0,0,0,8,2,4,2,0,0
"15030","1859805",5,7,72,99,13444,69,53,29,20,6,3303,3166,1626,3,12,18,0,2,2,8,60,2,1,3,14,52,2,7,8,11,44,20,19,20,9,4
"15031","1859812",4,6,2,2,107,2,2,2,2,2,107,107,107,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0
"15032","1859904",6,4,17,18,1504,16,13,11,4,3,695,548,261,2,3,10,0,0,0,1,16,1,2,0,0,14,0,0,0,0,17,8,4,5,0,0
"15033","1860030",7,1,8,9,940,8,8,9,9,9,940,940,940,8,8,8,0,1,1,1,5,2,0,1,0,5,0,1,0,1,6,2,1,2,3,0
"15034","1860092",5,7,9,13,2152,9,9,13,13,13,2152,2152,2152,9,9,9,0,1,3,2,3,0,1,2,1,5,1,1,1,3,3,2,2,4,1,0
"15035","1860108",2,3,8,12,11144,8,8,12,12,12,11144,11144,11144,8,8,8,0,0,0,0,8,0,0,3,2,3,0,0,0,0,8,3,1,3,0,1
"15036","1860146",9,6,2,2,278,2,2,2,2,2,278,278,278,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1
"15037","1860177",3,6,29,35,7397,26,25,19,10,6,5208,1599,590,5,9,15,1,0,3,4,21,1,2,7,6,13,1,1,1,4,22,6,10,6,1,6
"15038","1860191",4,6,10,12,1325,10,10,12,12,12,1325,1325,1325,10,10,10,0,0,1,3,6,0,0,3,4,3,1,2,0,1,6,2,2,3,2,1
"15039","1860238",3,6,3,3,271,3,3,3,3,3,271,271,271,3,3,3,0,0,0,0,3,0,0,0,2,1,0,0,1,0,2,1,0,1,0,1
"15040","1860245",6,6,27,35,5497,27,23,20,5,1,2429,540,69,1,3,13,0,1,0,3,23,2,0,4,5,16,0,1,3,2,21,10,9,4,3,1
"15041","1860269",9,5,3,6,460,3,3,4,3,2,312,230,148,1,1.5,2,0,0,0,0,3,0,0,1,1,1,0,0,0,0,3,1,2,0,0,0
"15042","1860276",9,6,95,120,15556,76,54,27,11,1,5569,1306,119,1,8,18,0,0,4,3,88,0,1,3,16,75,2,3,3,9,78,32,27,20,8,8
"15043","1860313",6,5,21,35,8074,21,19,32,17.5,3,6249,4037,1825,2,9.5,17,0,0,0,3,18,0,1,4,7,9,0,2,0,3,16,9,5,3,1,3
"15044","1860351",5,1,2,4,552,2,2,4,4,4,552,552,552,2,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0
"15045","1860399",4,6,54,87,6849,42,24,27,11,5,1942,1081,317,3,5,8,0,1,1,0,52,1,0,3,15,35,0,0,3,11,40,25,14,13,2,0
"15046","1860474",4,7,15,15,2146,15,11,10,7.5,5,1306,1073,840,4,5.5,7,0,0,1,1,13,1,1,0,2,11,1,1,0,2,11,4,2,4,3,2
"15047","1860528",2,3,25,28,2442,22,19,19,5,4,1668,388,386,3,4,16,0,0,1,2,22,0,0,1,7,17,0,1,0,4,20,9,6,7,1,2
"15048","1860573",9,3,1,2,52,1,1,2,2,2,52,52,52,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"15049","1860580",4,1,1,6,1260,1,1,6,6,6,1260,1260,1260,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"15050","1860672",2,7,10,14,1497,10,6,14,14,14,1497,1497,1497,6,6,6,0,0,0,0,10,0,2,0,0,8,0,0,1,1,8,7,2,1,0,0
"15051","1860696",10,6,55,72,9584,55,40,49,36,23,5779,4792,3805,12,20.5,29,0,0,4,5,46,1,0,7,10,37,1,5,2,16,31,12,21,11,7,4
"15052","1860702",2,4,4,4,454,4,4,4,4,4,454,454,454,4,4,4,0,0,1,0,3,0,1,1,1,1,0,1,0,1,2,0,2,1,0,1
"15053","1860870",4,5,28,60,12699,28,22,22,9,1,6971,1569,36,1,3,10,0,0,0,1,27,0,2,1,11,14,0,0,1,1,26,9,7,6,5,1
"15054","1860887",1,5,6,6,189,6,5,3,2,1,111,63,15,1,2,3,0,0,0,0,6,1,0,0,0,5,0,0,0,1,5,6,0,0,0,0
"15055","1860917",7,4,5,7,662,5,4,7,7,7,662,662,662,4,4,4,0,0,0,0,5,0,0,1,2,2,0,0,0,1,4,3,2,0,0,0
